0FL9	Mc Daniel Ranch Inc. Airport	Clewiston	Florida	US	26.393900	-81.023102
0GA0	Halls Flying Ranch Airport	Hampton	Georgia	US	33.356201	-84.367104
0GA1	Mustang Field	Hartwell	Georgia	US	34.477901	-82.897102
0GA2	Airnautique Inc. Airport	Hartwell	Georgia	US	34.377899	-82.945702
0GA3	Ayresouth Airport	Temple	Georgia	US	33.770100	-85.060799
0GA4	Paradise Falls Airport	High Shoals	Georgia	US	33.812901	-83.505699
0GA6	Sunset Strip	Jersey	Georgia	US	33.733398	-83.818802
0GA7	Hickory Level Airfield	Temple	Georgia	US	33.683399	-84.999901
0GA8	Paso Fino Farm Airport	Valdosta	Georgia	US	30.887100	-83.416000
0GA9	Roberta Industrial Park Airport	Roberta	Georgia	US	32.713902	-84.027496
0GE0	Pinewood Airport	Douglasville	Georgia	US	33.782101	-84.800797
0GE1	Crystal Lake Airpark	Irwinville	Georgia	US	31.665501	-83.447098
0GE3	Lookout Mountain Airport	Trenton	Georgia	US	34.904701	-85.459702
0GE4	Pecan Patch Airstrip	Sunnyside	Georgia	US	33.331402	-84.266701
0GE5	Mountain Airpark	Cleveland	Georgia	US	34.561798	-83.713501
0GE7	Carpenter Airport	Appling	Georgia	US	33.520302	-82.372498
0GE9	Pegasus Ranch Airport	Rocky Ford	Georgia	US	32.693901	-81.798599
0IA3	Hawkeye Airport	Waterloo	Iowa	US	42.434700	-92.328003
0IA4	Sharar Field	Mediapolis	Iowa	US	41.033401	-91.050102
0IA5	Moore Private Airport	Millerton	Iowa	US	40.872200	-93.262703
0IA6	Rinehart Airport	Victor	Iowa	US	41.659698	-92.289902
0IA8	Hannen Airport	Center Point	Iowa	US	42.228001	-91.750999
0ID0	South Fork Ranch Airport	Featherville	Idaho	US	43.606400	-115.107002
0ID1	Ziggy's Airport	Filer	Idaho	US	42.641201	-114.605003
0ID2	Flying Joseph Ranch Airport	May	Idaho	US	44.442902	-113.773003
0ID3	Coyote Run Airport	Mountain Home	Idaho	US	43.075802	-115.672997
0ID4	Black Butte Ranch Airport	Shoshone	Idaho	US	43.047699	-114.470001
0ID5	Ez Lope Ranch Airport	Oreana	Idaho	US	43.053101	-116.461998
0ID7	Z X Ranch Airport	Murphy	Idaho	US	43.230308	-116.763192
0ID8	Pinnacle Airport	Grangeville	Idaho	US	45.775197	-116.178475
0II0	Chuck's Airport	Albany	Indiana	US	40.259998	-85.253304
0II1	Unsicker Airport	Bremen	Indiana	US	40.428101	-86.153297
0II2	Creighton Airport	Bremen	Indiana	US	41.457298	-86.124397
0II3	Miller Strip	Bunker Hill	Indiana	US	40.627800	-86.037804
0II5	Marshall Field	Chalmers	Indiana	US	40.659500	-86.857201
0II6	Kropf Airport	Goshen	Indiana	US	41.643101	-85.829697
0II7	Frost Field	Greenfield	Indiana	US	39.795601	-85.786102
0II8	Sutton's Field	Lowell	Indiana	US	41.324799	-87.475899
0II9	Winters Airport	Hall	Indiana	US	39.534199	-86.577202
0IL2	Griffin Airport	Alma	Illinois	US	38.803056	-88.997778
0IL3	Flying B Ranch Airport	Danville	Illinois	US	40.157001	-87.674500
0IL8	Walter Airport	De Kalb	Illinois	US	41.872501	-88.723701
0IL9	Jack W. Watson Airport	De Kalb	Illinois	US	41.854801	-88.787300
0IN1	Snider Field	Decker	Indiana	US	38.500000	-87.595901
0IN2	The Lazy K Airport	Tocsin	Indiana	US	40.827801	-85.086098
0IN3	Graves Landing Strip	Winamac	Indiana	US	41.116699	-86.666702
0IN4	Air Park Field	Woodburn	Indiana	US	41.127800	-84.947197
0IN5	Byrne Field	Byrneville	Indiana	US	38.328999	-86.033600
0IN9	Parrish Airport	Mount Vernon	Indiana	US	37.993099	-87.951401
0IS3	Cady Aerial RLA Restricted Landing Area	Deer Grove	Illinois	US	41.660801	-89.693604
0IS4	Dawson Farms Airport	Lovington	Illinois	US	39.762501	-88.671501
0KS0	J V Ranch Airport	Osage City	Kansas	US	38.633301	-95.925301
0KS2	Kellie Mann Airfield	Ottawa	Kansas	US	38.560001	-95.309097
0KS3	Camp Chippewa Airport	Ottawa	Kansas	US	38.566700	-95.366898
0KS4	Norris Airport	Lawrence	Kansas	US	38.807239	-95.370056
0KS6	Kendrigan Airport	Peck	Kansas	US	37.452202	-97.317802
0KS7	Mono Aircraft Airport	Cheney	Kansas	US	37.692799	-97.886398
0KS8	Pearce Field	Parsons	Kansas	US	37.382500	-95.374702
0KS9	Lmn 120 Airport	Douglas	Kansas	US	37.515900	-96.919800
0KY0	Owen Air Park	Owenton	Kentucky	US	38.622799	-84.778900
0KY1	Arnemann Farms Airport	Franklin	Kentucky	US	36.765598	-86.618301
0KY4	Cambron Field	Owensboro	Kentucky	US	37.564400	-87.081902
0KY5	Falin Landing Strip	Bowling Green	Kentucky	US	36.812500	-86.375000
0KY7	Clinton-Hickman County Airport	Clinton	Kentucky	US	36.636101	-88.998596
0KY8	Sky Airport	Manchester	Kentucky	US	37.117199	-83.736099
0LA1	Double H Ranch Airport	Gonzales	Louisiana	US	30.229401	-90.973396
0LA2	Don Babin-Private Airport	Gonzales	Louisiana	US	30.278000	-90.963203
0LA3	Belcher Airpatch Airport	Belcher	Louisiana	US	32.749298	-93.873497
0LA9	Rebel Field	Watson	Louisiana	US	30.586300	-90.861504
0LL0	Kaufield Airport	Belvidere	Illinois	US	42.264702	-88.730003
0LL1	Jerseyville Aviation Inc Airport	Jerseyville	Illinois	US	39.094200	-90.313400
0LL2	Murk's Strip	St. Augustine	Illinois	US	40.738899	-90.380699
0LL3	Koenig Airport	Jerseyville	Illinois	US	39.055000	-90.342102
0LL4	Flaherty Field	La Salle	Illinois	US	41.419201	-89.123100
0LL5	Busboom RLA Restricted Landing Area	St Joseph	Illinois	US	40.110001	-88.078400
0LL6	Gord Airport	Sandwich	Illinois	US	41.698399	-88.607597
0LS0	Theriot Field	Thibodaux	Louisiana	US	29.749701	-90.735802
0LS4	Buller's Airstrip	Bunkie	Louisiana	US	30.808701	-92.188004
0LS5	Trahan Ultralightport	Cankton	Louisiana	US	30.306900	-92.129799
0LS6	Dufour Airport	Morrow	Louisiana	US	30.787701	-92.050400
0LS7	Morgan Field	New Roads	Louisiana	US	30.612801	-91.484200
0LS8	Lonesome Dove Airfield	Woodlawn	Louisiana	US	30.285801	-92.941299
0LS9	Huenefeld Airport	Monroe	Louisiana	US	32.504299	-91.982101
0MD1	Taylor Field	Sudlersville	Maryland	US	39.187302	-75.792702
0MD2	Squier Landing Airport	Cobb Island	Maryland	US	38.287899	-76.867500
0MD4	Pond View Private Airport	Chestertown	Maryland	US	39.266800	-76.187202
0MD6	Walters Airport	Mount Airy	Maryland	US	39.381199	-77.105797
0ME4	Peasley Field	Otis	Maine	US	44.742469	-68.474403
0MI1	Sugar Springs Airport	Gladwin	Michigan	US	44.140301	-84.437500
0MI2	Stier Airstrip	Glennie	Michigan	US	44.522202	-83.683296
0MI3	Kelleys Airport	Grayling	Michigan	US	44.633400	-84.483398
0MI4	Lesterson Field	Gwinn	Michigan	US	46.270199	-87.386497
0MI6	Young's Airport	Hulbert	Michigan	US	46.387501	-85.183998
0MI8	Twin Lakes Airport	Lewiston	Michigan	US	44.900002	-84.300003
0MN1	Brinkman Airport	St. Peter	Minnesota	US	44.262501	-94.069702
0MN5	Pankratz Airport	Springfield	Minnesota	US	44.307201	-94.916901
0MN6	Matson Field	Spring Valley	Minnesota	US	43.662201	-92.404297
0MN8	Keller Airport	Stillwater	Minnesota	US	45.135799	-92.859398
0MO0	Ferros Ranch-Aero Airport	Clinton	Missouri	US	38.410301	-93.850197
0MO1	Flying G Airport	Creighton	Missouri	US	38.544498	-94.094704
0MO2	Short-N-Ruff Airport	Caledonia	Missouri	US	37.786701	-90.780098
0MO3	Arvin Ranch Airport	Drexel	Missouri	US	38.440300	-94.593300
0MO5	Joe D Lewis Airport	Edina	Missouri	US	40.133400	-92.100197
0MO6	Hall Airport	Edina	Missouri	US	40.116699	-92.266899
0MO8	Sloan's Airport	Elsberry	Missouri	US	39.140598	-90.736801
0MS0	Topton Air Estates Airport	Meridian	Mississippi	US	32.474998	-88.616699
0MS1	Franklin Field	Meadville	Mississippi	US	31.425200	-90.902901
0MS2	Morgan Field	Seminary	Mississippi	US	31.541800	-89.391701
0MS5	Lewis Air Service Airport	Leland	Mississippi	US	33.391800	-90.916801
0MS7	Hale Field	Pontotoc	Mississippi	US	34.342602	-89.143097
0MS8	Catfish Point Airport	Benoit	Mississippi	US	33.699299	-91.165100
0MS9	Shenandoah Valley Farms Airport	Houston	Mississippi	US	33.800701	-89.027298
0MT1	Williams Field	Augusta	Montana	US	47.497501	-112.390999
0MT4	Kimp Airport	Hamilton	Montana	US	46.278599	-114.140999
0MT5	Cottonwood Airport	Laurel	Montana	US	45.634201	-108.848999
0MT6	Hanson Airport	Marion	Montana	US	48.040600	-114.679001
0MT7	Pinehurst Ranch Airport	Thompson Falls	Montana	US	47.660801	-115.403999
0MT9	Lone Hawk Airport	White Fish	Montana	US	48.483299	-114.492996
0MU0	Eagle Field	Ellington	Missouri	US	37.234699	-91.093597
0MU1	Sunderland Airport	Avilla	Missouri	US	37.246700	-94.173897
0MU4	Slaughter Airport	Marceline	Missouri	US	39.616100	-92.866898
0MU7	Lambs Field	Lone Jack	Missouri	US	38.875000	-94.139702
0MU8	Prince STOLport	Millersville	Missouri	US	37.438702	-89.759003
0NA1	Goerger Airport	Barney	North Dakota	US	46.245499	-97.037598
0NA5	Sorlie Airport	Maddock	North Dakota	US	48.001099	-99.562897
0NA9	Boyd's Turf Airport	Golva	North Dakota	US	46.750000	-103.801003
0NC1	Bearwallow Farm Airport	Hendersonville	North Carolina	US	35.457100	-82.375397
0NC7	Lindsay Airport	Madison	North Carolina	US	36.357201	-79.997498
0NC8	Double Creek Ranch Airport	Cleveland	North Carolina	US	35.755699	-80.735298
0ND0	Gilbertson Field	Flora	North Dakota	US	47.929199	-99.400398
0ND6	Schumacher Strip	Hague	North Dakota	US	46.055000	-99.917099
0ND7	Saville Private Airport	Hazelton	North Dakota	US	46.465302	-100.105003
0NE0	Merrihew Airport	Ashby	Nebraska	US	41.849998	-101.949997
0NE1	Runner Landing Area Airport	Ashby	Nebraska	US	42.407200	-101.931999
0NE2	Merry Airport	Ashby	Nebraska	US	41.866600	-101.917000
0NE5	Newman Airport	Big Springs	Nebraska	US	41.021099	-102.017998
0NE6	Frager Field	Fairfield	Nebraska	US	40.433300	-98.070602
0NJ5	Fla-Net Airport	Netcong	New Jersey	US	40.885899	-74.705704
0NJ6	Dix Field	Linwood	New Jersey	US	39.316799	-74.632896
0NK0	Berdick Field	Cattaraugus	New York	US	42.334000	-78.790901
0NK1	Spring Brook Airport	Central Square	New York	US	43.361698	-76.220200
0NK2	Westwind Farm Airport	Charlton	New York	US	42.983398	-74.016197
0NK3	Seven Gullies Airport	Groveland	New York	US	42.695900	-77.792198
0NK6	Lapeer Flyer Airport	Marathon	New York	US	42.438400	-76.088799
0NK8	Rocky Reef Farm Airport	Attlebury	New York	US	41.920898	-73.670403
0NK9	Lakeview Airport	Chittenango	New York	US	43.010300	-75.826897
0NM0	Columbus Municipal Airport	Columbus	New Mexico	US	31.823700	-107.626999
0NM7	Negrito Airstrip	Reserve	New Mexico	US	33.520901	-108.542999
0NY0	Bennetts Airport	North Creek	New York	US	43.700100	-73.982903
0NY1	Russell Field	Northumberland	New York	US	43.139198	-73.653198
0NY3	Kermizian Airport	Ohio	New York	US	43.313999	-74.932098
0NY7	Murphys Landing Strip	Perth	New York	US	43.037601	-74.184303
0NY8	Wenskoski Field	Perth	New York	US	42.997299	-74.245399
0OH2	Jenkins Field	North Hampton	Ohio	US	39.970600	-83.911598
0OH6	Fry Field	Spring Valley	Ohio	US	39.600601	-84.019699
0OH7	Apple Airport	Piqua	Ohio	US	40.143299	-84.171898
0OH8	Fry Airport	Piqua	Ohio	US	40.188400	-84.256104
0OH9	Parknavy STOLport	Plain City	Ohio	US	40.071701	-83.229897
0OI2	Unger Field	Greenfield	Ohio	US	39.359798	-83.417702
0OI3	Galloway Airport	Sandusky	Ohio	US	41.382099	-82.716103
0OI4	Salt Box Airport	Hiram	Ohio	US	41.324265	-81.159309
0OI6	Victor's Landing Airport	Kingsville	Ohio	US	41.838100	-80.643700
0OI9	Hidden Quarry Airport	Lucasville	Ohio	US	38.894501	-83.113503
0OK0	Edmond Airport	Edmond	Oklahoma	US	35.683399	-97.433601
0OK1	Mckey Airport	Elmore City	Oklahoma	US	34.657001	-97.401703
0OK3	Mckinley Ranch Airport	Geary	Oklahoma	US	35.619499	-98.522598
0OK4	Rock Creek Farm Airport	Coal Gate	Oklahoma	US	34.660599	-96.253601
0OK5	Chappell Airport	Guthrie	Oklahoma	US	35.888901	-97.400299
0OK6	Ellis/Harvey Airport	Guthrie	Oklahoma	US	35.801701	-97.386101
0OK8	Cade's Airport	Covington	Oklahoma	US	36.292500	-97.593102
0OK9	Crystal Airport	Jennings	Oklahoma	US	36.213402	-96.637001
0OR3	Long Ranch Airport	Merrill	Oregon	US	42.019001	-121.704002
0OR5	East Oregon Cattle Co Airport	Eagle Point	Oregon	US	42.503502	-122.855003
0OR6	Rome Service Airport	Rome	Oregon	US	42.834000	-117.628998
0OR7	Marr Field	Monmouth	Oregon	US	44.854000	-123.264000
0OR8	Sutton on Rogue Airport	White City	Oregon	US	42.484798	-122.865997
0OR9	Hanel Field	Mount Hood	Oregon	US	45.592602	-121.549004
0PA0	Philadelphia Gliderport	Hilltown	Pennsylvania	US	40.328400	-75.241302
0PA2	Haunstein Ultralightport	Shermans Dale	Pennsylvania	US	40.316799	-77.124702
0PA3	Robbins Farm Airport	Troy	Pennsylvania	US	41.749500	-76.760201
0PA4	Ecko Field	Hummelstown	Pennsylvania	US	40.237598	-76.724701
0PA5	Fisher Airport	Franklin	Pennsylvania	US	41.494499	-79.830902
0PA6	Hostetler Airport	Huntingdon	Pennsylvania	US	40.630901	-77.850304
0PA7	Linvill Airport	Media	Pennsylvania	US	39.884800	-75.414902
0PN0	Fletcher Airport	Sheakeyville	Pennsylvania	US	41.443600	-80.153900
0PN2	Flying Acres Airport	Slippery Rock	Pennsylvania	US	41.073101	-80.070297
0PN4	Kitner Airport	New Bloomfield	Pennsylvania	US	40.412899	-77.241402
0PN5	Nichols Airport	Spartansburg	Pennsylvania	US	41.779202	-79.598396
0PN6	Memmi Airport	Three Springs	Pennsylvania	US	40.168999	-77.992500
0PN7	Drillmore Acres Airport	Newburg	Pennsylvania	US	40.128300	-77.631401
0PN8	Shriver Airport	Titusville	Pennsylvania	US	41.616699	-79.683098
0PN9	Paul Personal Use Airport	Titusville	Pennsylvania	US	41.719501	-79.677803
0PS0	Frederick Airpark	Tylersburg	Pennsylvania	US	41.370899	-79.341698
0PS3	Carsonville Airport	Carsonville	Pennsylvania	US	40.490398	-76.766602
0PS4	Old Orchard Airport	Curwensville	Pennsylvania	US	41.008400	-78.560898
0PS7	Harman Airport	Elizabethville	Pennsylvania	US	40.522301	-76.845497
0SD0	Lenling Airport	Glencross	South Dakota	US	45.424999	-100.891998
0SD1	Lodi Airport	Wakonda	South Dakota	US	42.972198	-96.980202
0SD3	Bledsoe Ranch Airport	Hoover	South Dakota	US	45.269402	-103.217003
0SD6	Oasis Ranch Airport	Philip	South Dakota	US	44.288898	-101.825996
0SD7	Porch Ranch Airport	Wanblee	South Dakota	US	43.524399	-101.734001
0SD8	Juhnke Airport	Vivian	South Dakota	US	43.782799	-100.292999
0TA1	Buddy Harmel Airport	Halfway	Texas	US	34.219501	-101.980003
0TA2	Smith Farms Airport	Halfway	Texas	US	34.216702	-101.925003
0TA3	Tate Ranch Airport	Dryden	Texas	US	30.304300	-102.138000
0TA4	Erco Field	Kaufman	Texas	US	32.497898	-96.270500
0TA7	Alta Vista Ranch Airport	Marfa	Texas	US	30.148199	-103.892998
0TA8	Womack Plantation Airport	Paris	Texas	US	33.848701	-95.407204
0TE0	Robertson Ranch Airport	Comstock	Texas	US	29.693001	-101.162003
0TE3	Buzz Field	Roaring Springs	Texas	US	33.929199	-100.842003
0TE4	Hilltop Lakes Airport	Hilltop Lakes	Texas	US	31.080999	-96.215202
0TE5	Santa Maria Ranch Airport	Laredo	Texas	US	27.433800	-99.185898
0TE6	Gorman Airport	Gorman	Texas	US	32.204300	-98.665604
0TE7	Lbj Ranch Airport	Johnson City	Texas	US	30.251801	-98.622498
0TN0	R & S Buzzard Airport	Spring Hill	Tennessee	US	35.676701	-86.896698
0TN2	Village Airport	Greenback	Tennessee	US	35.655899	-84.185501
0TN5	Mc Donald Airport	Murfreesboro	Tennessee	US	35.867401	-86.497803
0TN6	Riner Farm Airport	Norris	Tennessee	US	36.183399	-84.099098
0TS0	Flower Mound Airport	Flower Mound	Texas	US	33.022900	-97.122498
0TS1	Dooley Airport	Justin	Texas	US	33.098701	-97.272499
0TS2	Ultralight International Ultralightport	Haslet	Texas	US	32.948700	-97.328903
0TS4	Ullrich Airport	Ledbetter	Texas	US	30.091900	-96.794998
0TS5	Lake Bay Gall Airport	Cleveland	Texas	US	30.441900	-95.186302
0TS7	Flying U Airport	Mineral Wells	Texas	US	32.833500	-98.125298
0TS8	Flying 'K' Ranch Ultralightport	Mercedes	Texas	US	26.150400	-97.883598
0TS9	Jim Roach Field	Niederwald	Texas	US	30.015499	-97.737198
0TX0	Nassau Bay Airport	Granbury	Texas	US	32.419601	-97.712799
0TX1	Pecan Plantation Airport	Granbury	Texas	US	32.354000	-97.676399
0TX5	Shiloh Airport	Flower Mound	Texas	US	33.023998	-97.119698
0TX6	Elm Creek Airpark	Seguin	Texas	US	29.505199	-97.996902
0TX7	Lazy K Acres Airport	Grapevine	Texas	US	32.950100	-97.150299
0TX8	Jacobia Field	Greenville	Texas	US	33.180401	-96.043297
0TX9	Card Aerodrome	Greenville	Texas	US	33.250099	-96.116898
0VA1	Johnson Fox Field	Bedford	Virginia	US	37.233501	-79.585297
0VA2	Riverwood Airport	Iron Gate	Virginia	US	37.796501	-79.766701
0VA3	Hunt Airport	Manquin	Virginia	US	37.698799	-77.095299
0VA4	Worley Field	Rocky Mount	Virginia	US	36.950100	-79.879501
0VA5	Coffman Field	Richmond	Virginia	US	37.694144	-77.660894
0VA7	Flatrock Air Strip	Richmond	Virginia	US	37.523201	-77.819397
0VA8	Jayarz Airport	Mannboro	Virginia	US	37.285801	-77.791199
0VA9	Handy Strip	Gloucester Court House	Virginia	US	37.447399	-76.453796
0VI1	Brooklyn Airport	Manquin	Virginia	US	37.688900	-77.101402
0WA1	Dwight Field	Chehalis	Washington	US	46.617100	-122.825996
0WA2	Curtis Airport	Curtis	Washington	US	46.590401	-123.105003
0WI1	Mort's Landing Airport	Comstock	Wisconsin	US	45.507198	-92.141899
0WI2	Doering Farms Airfield	Monches	Wisconsin	US	43.201401	-88.333397
0WI4	Snow Crest Ranch Airport	Montello	Wisconsin	US	43.829399	-89.352600
0WI5	Crash In International Airport	Husher	Wisconsin	US	42.793400	-87.890602
0WI6	Simandl Field/Private Airport	Muskego	Wisconsin	US	42.873600	-88.157898
0WI7	With Wings And A Halo Airport	Neenah	Wisconsin	US	44.133598	-88.499298
0WI8	Oconomowoc Airport	Oconomowoc	Wisconsin	US	43.138901	-88.472298
0WI9	Mc Manus Hoonch-Na-Shee-Kaw Airport	Oregon	Wisconsin	US	42.931400	-89.338699
0WN0	Rucilla's Roost Airport	Sequim	Washington	US	48.137299	-123.112999
0WN1	Shangri-La Airport	Selah	Washington	US	46.751900	-120.601997
0WN2	Coopers Landing	Kennewick	Washington	US	46.127778	-119.015000
0WN5	Potts Field	North Cape	Wisconsin	US	42.799702	-88.048698
0WN9	Wings For Christ Airport	Omak	Washington	US	48.430464	-119.486058
0WY0	Freedom Air Ranch Airport	Freedom	Wyoming	US	43.039722	-111.038056
0WY1	Dorsey Creek Ranch Airport	Basin	Wyoming	US	44.411111	-108.163333
0XA4	Seven C's Ranch Airport	Freer	Texas	US	27.996901	-98.882202
0XA5	74 Ranch Airport	Campbellton	Texas	US	28.684900	-98.382797
0XA7	Bar 3 Ranch Airport	Georgetown	Texas	US	30.662701	-97.625099
0XA8	Ohho Airport	Dripping Springs	Texas	US	30.270000	-98.108299
0XS0	Diamond H Ranch Airport	Catarina	Texas	US	28.400299	-99.558701
0XS1	Rodgers Roost Airport	El Campo	Texas	US	29.287800	-96.349701
0XS2	John Fields Ranch Airport	Sonora	Texas	US	30.554899	-100.533997
0XS6	Lakeside Beach Airport	Spicewood	Texas	US	30.500999	-98.147003
0XS7	Anacacho Ranch Airport	Spofford	Texas	US	29.191900	-100.275002
0XS8	Dunbar Ranch Airport	Spofford	Texas	US	29.076099	-100.375000
0XS9	French Field	Bullard	Texas	US	32.134042	-95.339583
10AK	Hunt Strip	Wasilla	Alaska	US	61.591900	-149.677994
10AZ	Pierce Airport	Buckeye	Arizona	US	33.366402	-112.617996
10CL	Joe Gottlieb Field	Bakersfield	California	US	35.368000	-119.195000
10CO	Silkman Farms Inc. Airport	Burlington	Colorado	US	39.454700	-102.212997
10FA	Flying Baron Estates Airport	Leesburg	Florida	US	28.797501	-81.935898
10FD	Seven Feathers Airport	Dunnellon	Florida	US	29.006599	-82.404602
10GA	Beaverbrook Aerodrome	Griffin	Georgia	US	33.325100	-84.298302
10IA	Flyers Airport	Waterloo	Iowa	US	42.416698	-92.250198
10ID	Flat Top Airstrip	Muldoon	Idaho	US	43.494400	-113.921997
10IN	Squires Airport	Connersville	Indiana	US	39.718399	-85.048897
10LA	Industrial Helicopters Inc. Airport	Scott	Louisiana	US	30.247400	-92.096001
10LS	G & J Fly A Way Ultralightport	Youngsville	Louisiana	US	30.046301	-91.994598
10MO	Eckerts Airstrip	Williamsburg	Missouri	US	38.914501	-91.704300
10MT	Hoolie Airport	Haxby	Montana	US	47.833302	-106.484001
10NC	Johnston Farm Airport	Jackson	North Carolina	US	36.343102	-77.509399
10ND	Smith Strip	Halliday	North Dakota	US	47.187500	-102.362000
10OH	Zoellner Airport	Huron	Ohio	US	41.402802	-82.629097
10OK	Hickory Hills Airport	Norman	Oklahoma	US	35.166698	-97.217003
10OR	Stevens Mountain Airport	Vernonia	Oregon	US	45.789299	-123.232002
10TE	Gottwald Field	Harwood	Texas	US	29.666901	-97.500298
10TN	Flatwood Field	Lebanon	Tennessee	US	36.071899	-86.354401
10TS	Saint's Strip Ultralightport	Marion	Texas	US	29.552500	-98.103104
10VA	Nashs Airport	Appomattox	Virginia	US	37.386299	-78.813103
10WA	Mullan Hill Airport	Spokane	Washington	US	47.554600	-117.413002
10WI	Buds Landing Airport	Pound	Wisconsin	US	45.115799	-88.189499
10WY	Willow Creek Ranch Airport	Kaycee	Wyoming	US	43.423333	-106.823611
10XS	Flying S Air Ranch Airport	Brownwood	Texas	US	31.779499	-98.909302
11AK	Rocking T. Ranch Airport	Delta Junction	Alaska	US	63.999599	-145.501999
11AZ	Whetstone Airport	Huachuca City	Arizona	US	31.683701	-110.290001
11CA	Turner Field	Fowler	California	US	36.673302	-119.722000
11CL	Hansen Airport	Adelanto	California	US	34.630001	-117.653000
11FA	B & L Farms Airport	Homestead	Florida	US	25.583700	-80.499802
11FL	Williams Field	Middleburg	Florida	US	30.042999	-81.880898
11ID	Riddle Airport	Riddle	Idaho	US	42.185501	-116.112999
11II	Atterbury Field (Camp Atterbury)	Nineveh	Indiana	US	39.341702	-86.030502
11IN	Jr's Airport	Danville	Indiana	US	39.818901	-86.538101
11KS	Sheller's Airport	Tonganoxie	Kansas	US	39.116699	-95.148903
